arm,track,type,seed,finaleLeadChanges,deadFinale,gapP1P2,gapP2P3,duoEscape,deadDuoFinale,frontGroupAtLine,within3At090,leaderGapP2At090,leadChanges62,distinctLeaders62,p1Contest62,runaway,parade,winnerIsLeaderAt090
A5-carousel,mountainstreet,open,75,1,0,6.9586,0.2763,0,0,1,2,1.442,3,3,0,0,0,1
A5-carousel,mountainstreet,open,76,2,0,3.3317,2.5224,0,0,1,0,5.9361,1,2,0,1,0,1
A5-carousel,mountainstreet,open,77,1,0,1.5712,0.345,0,0,3,4,0.2593,4,5,1,0,0,1
A5-carousel,mountainstreet,open,78,2,0,1.3571,0.9874,0,0,6,4,1.2108,2,3,0,0,0,1
A5-carousel,mountainstreet,open,79,2,0,1.0967,1.4486,0,0,3,2,1.4174,3,4,1,0,0,1
A5-carousel,mountainstreet,open,80,1,0,4.2083,1.4163,0,0,1,2,1.2615,4,4,1,0,0,1
A5-carousel,mountainstreet,open,81,3,0,1.9311,0.9886,0,0,3,0,3.0677,2,3,0,0,0,0
A5-carousel,mountainstreet,open,82,0,1,0.3001,2.8255,1,1,2,1,2.3569,1,2,0,0,0,1
A5-carousel,mountainstreet,open,83,1,0,0.3053,0.7431,0,0,8,6,0.5953,9,5,1,0,0,0
A5-carousel,mountainstreet,open,84,0,1,4.167,0.3864,0,0,1,2,0.1513,5,4,1,0,0,1
A5-carousel,mountainstreet,open,85,2,0,0.7922,0.8808,0,0,3,1,2.6922,1,2,0,0,0,0
A5-carousel,mountainstreet,open,86,1,0,0.8422,0.4057,0,0,8,6,0.694,2,3,0,0,0,1
A5-carousel,mountainstreet,open,87,2,0,2.513,1.33,0,0,2,1,2.4997,4,5,1,0,0,0
A5-carousel,mountainstreet,open,88,3,0,1.5104,1.0288,0,0,4,5,2.2739,4,3,1,0,0,0
A5-carousel,mountainstreet,open,89,2,0,1.2016,1.2424,0,0,4,0,3.4179,2,3,0,1,0,1
A5-carousel,mountainstreet,open,90,2,0,0.9023,0.2956,0,0,3,3,0.773,4,5,1,0,0,0
A5-carousel,mountainstreet,open,91,1,0,1.0645,6.821,0,0,2,1,2.1097,2,3,0,0,0,1
A5-carousel,mountainstreet,open,92,4,0,0.3294,1.1984,0,0,6,4,1.267,2,3,0,0,0,1
A5-carousel,mountainstreet,open,93,2,0,1.1109,2.0166,0,0,2,2,2.1678,3,4,1,0,0,0
A5-carousel,mountainstreet,open,94,1,0,5.8157,1.3847,0,0,1,0,7.7022,1,2,0,1,0,1
A5-carousel,mountainstreet,open,95,3,0,0.9899,0.3083,0,0,8,4,2.3446,5,5,1,0,0,0
A5-carousel,mountainstreet,open,96,1,0,0.4854,3.3083,1,0,2,0,4.7994,4,5,0,0,1,1
A5-carousel,mountainstreet,open,97,2,0,1.3032,0.84,0,0,3,1,2.0302,4,4,1,0,0,0
A5-carousel,mountainstreet,open,98,4,0,1.0081,0.0942,0,0,12,7,0.3736,4,5,1,0,0,0
A5-carousel,mountainstreet,open,99,1,0,1.4189,0.2632,0,0,4,4,0.4009,3,3,1,0,0,0
A5-carousel,mountainstreet,open,100,1,0,3.9523,6.4727,0,0,1,0,6.8185,1,2,0,1,0,1
A5-carousel,searound,closed,1,3,0,2.7622,1.5732,0,0,2,2,0.4261,4,4,1,0,0,0
A5-carousel,searound,closed,2,2,0,2.5947,1.5244,0,0,2,1,1.617,2,3,0,0,0,1
A5-carousel,searound,closed,3,1,0,0.2883,0.3623,0,0,3,1,1.2098,1,2,0,0,1,1
A5-carousel,searound,closed,4,0,1,0.7102,0.774,0,0,7,4,0.6838,2,3,0,0,0,1
A5-carousel,searound,closed,5,1,0,0.4792,0.0747,0,0,5,1,1.0109,2,3,0,0,0,1
A5-carousel,searound,closed,6,1,0,5.2306,1.158,0,0,1,0,5.9339,1,2,0,1,0,1
A5-carousel,searound,closed,7,0,1,2.904,1.5534,0,0,2,1,2.7294,1,2,0,0,0,1
A5-carousel,searound,closed,8,1,0,1.6744,4.8504,0,0,2,2,0.0048,2,2,0,0,0,1
A5-carousel,searound,closed,9,0,1,1.44,1.2517,0,0,3,0,4.6226,2,3,0,1,0,1
A5-carousel,searound,closed,10,3,0,1.7957,4.014,0,0,2,0,4.2633,2,3,0,0,0,0
A5-carousel,searound,closed,11,0,1,1.5121,0.8682,0,0,5,1,1.5005,2,3,0,0,0,1
A5-carousel,searound,closed,12,2,0,4.2005,0.3607,0,0,1,0,3.5091,2,3,0,1,0,1
A5-carousel,searound,closed,13,4,0,0.4819,3.5351,1,0,2,5,0.4176,3,4,1,0,1,1
A5-carousel,searound,closed,14,2,0,1.6909,1.8473,0,0,2,6,0.9214,3,4,1,0,0,0
A5-carousel,searound,closed,15,2,0,1.5445,0.1919,0,0,6,8,0.3623,1,2,0,0,0,0
A5-carousel,searound,closed,16,2,0,1.817,1.1924,0,0,2,2,1.1901,2,3,0,0,0,0
A5-carousel,searound,closed,17,3,0,1.0097,0.744,0,0,11,1,1.1991,4,5,0,0,0,0
A5-carousel,searound,closed,18,0,1,5.3566,1.6822,0,0,1,0,4.707,2,3,0,1,0,1
A5-carousel,searound,closed,19,0,1,5.3841,0.8851,0,0,1,2,1.9251,2,3,0,0,0,1
A5-carousel,searound,closed,20,1,0,1.2001,9.0278,0,0,2,1,0.8751,2,3,0,0,0,1
A5-carousel,searound,closed,21,2,0,2.305,0.4176,0,0,3,2,0.1132,4,4,0,0,0,0
A5-carousel,searound,closed,22,2,0,0.5117,0.4702,0,0,4,3,1.1982,4,4,1,0,0,0
A5-carousel,searound,closed,23,3,0,0.3368,0.3358,0,0,7,1,2.0852,2,3,0,0,0,1
A5-carousel,searound,closed,24,0,1,1.4712,5.0925,0,0,2,2,1.1883,2,3,0,0,0,1
A5-carousel,searound,closed,25,1,0,0.7322,4.6227,0,0,2,0,3.9601,1,2,0,0,0,1
A5-carousel,searound,closed,26,1,0,2.2041,0.9493,0,0,2,3,0.5583,3,4,1,0,0,1
A5-carousel,searound,closed,27,1,0,6.7726,0.9459,0,0,1,0,6.2493,1,2,0,1,0,1
A5-carousel,searound,closed,28,1,0,3.205,0.6403,0,0,1,2,0.4745,2,3,0,0,0,0
A5-carousel,searound,closed,29,3,0,0.7036,1.6842,0,0,3,3,0.3834,5,5,0,0,0,0
A5-carousel,searound,closed,30,0,1,1.2,1.6655,0,0,3,0,3.649,1,2,0,1,0,1
A5-carousel,searound,closed,31,1,0,1.5025,0.734,0,0,4,1,1.6339,0,1,0,0,0,1
A5-carousel,searound,closed,32,1,0,1.397,1.4642,0,0,4,8,0.8375,2,3,0,0,0,0
A5-carousel,searound,closed,33,0,1,2.1126,1.2562,0,0,2,4,0.2762,3,4,1,0,0,1
A5-carousel,searound,closed,34,1,0,12.6492,1.1773,0,0,1,0,7.8654,1,2,0,1,0,1
A5-carousel,searound,closed,35,0,1,4.1133,1.2287,0,0,1,0,3.045,2,3,0,1,0,1
A5-carousel,searound,closed,36,2,0,0.3895,0.7803,0,0,4,1,2.6935,2,3,0,0,0,0
A5-carousel,searound,closed,37,2,0,2.2548,1.0509,0,0,2,3,1.199,3,4,1,0,0,0
A5-carousel,searound,closed,38,3,0,4.1238,2.5445,0,0,1,2,0.5963,4,4,1,0,0,0
A5-carousel,searound,closed,39,1,0,1.994,1.7141,0,0,2,1,2.4696,1,2,0,0,0,1
A5-carousel,searound,closed,40,4,0,0.2756,0.1856,0,0,3,1,1.2171,4,5,1,0,1,0
A5-carousel,searound,closed,41,2,0,2.1056,1.0474,0,0,2,2,1.2659,4,3,0,0,0,0
A5-carousel,searound,closed,42,2,0,0.5166,0.2209,0,0,10,6,0.1332,2,2,0,0,0,1
A5-carousel,searound,closed,43,4,0,0.6384,1.7962,1,0,5,9,0.0529,4,3,1,0,0,0
A5-carousel,searound,closed,44,3,0,1.2839,0.037,0,0,7,2,2.3182,3,4,1,0,0,0
A5-carousel,searound,closed,45,1,0,0.9972,1.7103,0,0,3,3,0.7242,3,4,1,0,0,1
A5-carousel,searound,closed,46,1,0,5.535,1.8318,0,0,1,1,1.4762,2,3,0,0,0,1
A5-carousel,searound,closed,47,1,0,1.3665,6.7575,0,0,2,1,1.1015,1,2,0,0,0,1
A5-carousel,searound,closed,48,2,0,1.5018,0.0249,0,0,3,3,1.2568,3,4,1,0,0,0
A5-carousel,searound,closed,49,2,0,0.1361,0.6397,0,0,3,1,1.1947,2,3,0,0,0,0
A5-carousel,searound,closed,50,3,0,2.3597,0.7507,0,0,2,0,5.6508,3,4,0,0,0,0
A5-carousel,searound,closed,51,3,0,3.654,0.2085,0,0,1,1,1.1994,0,1,0,0,0,1
A5-carousel,searound,closed,52,2,0,1.2476,5.3791,0,0,2,1,1.435,2,3,0,0,0,1
A5-carousel,searound,closed,53,0,1,0.9068,0.3227,0,0,4,0,3.4993,0,1,0,0,0,1
A5-carousel,searound,closed,54,2,0,2.5921,0.0936,0,0,3,0,5.22,2,2,0,0,0,0
A5-carousel,searound,closed,55,1,0,8.0375,0.4493,0,0,1,1,2.9077,2,3,0,0,0,1
A5-carousel,searound,closed,56,2,0,1.0912,1.4888,0,0,3,1,1.1791,2,3,0,0,0,0
A5-carousel,searound,closed,57,2,0,0.9793,2.5766,0,0,2,1,0.8983,3,3,1,0,0,0
A5-carousel,searound,closed,58,3,0,1.3961,0.4789,0,0,5,2,0.4198,1,2,0,0,0,1
A5-carousel,searound,closed,59,2,0,4.8134,1.9894,0,0,1,1,1.2139,2,3,0,0,0,0
A5-carousel,searound,closed,60,1,0,3.6989,1.2386,0,0,1,5,1.1838,2,3,0,0,0,1
A5-carousel,searound,closed,61,0,1,4.902,3.1108,0,0,1,1,0.2567,2,3,0,0,0,1
A5-carousel,searound,closed,62,2,0,0.3877,0.9021,0,0,3,5,1.3328,2,3,0,0,0,1
A5-carousel,searound,closed,63,2,0,7.1873,0.5804,0,0,1,2,1.1342,2,3,0,0,0,1
A5-carousel,searound,closed,64,1,0,2.5572,3.7092,0,0,2,1,1.0212,2,3,0,0,0,1
A5-carousel,searound,closed,65,2,0,2.2614,1.6903,0,0,2,2,1.2571,3,4,1,0,0,0
A5-carousel,searound,closed,66,1,0,4.437,1.1973,0,0,1,1,1.1234,1,2,0,0,0,1
A5-carousel,searound,closed,67,2,0,1.0458,7.2603,0,0,2,1,0.9956,1,2,0,0,0,1
A5-carousel,searound,closed,68,1,0,5.3286,1.7511,0,0,1,1,1.8763,2,3,0,0,0,1
A5-carousel,searound,closed,69,2,0,0.9812,0.7403,0,0,5,3,1.1992,3,4,1,0,0,0
A5-carousel,searound,closed,70,0,1,0.2296,0.1947,0,0,21,1,2.8611,1,2,0,0,0,1
A5-carousel,searound,closed,71,2,0,0.3063,1.5867,0,0,4,2,1.1945,2,3,0,0,0,0
A5-carousel,searound,closed,72,3,0,1.3511,5.7429,0,0,2,1,1.1939,2,3,0,0,0,0
A5-carousel,searound,closed,73,2,0,1.6042,0.6702,0,0,3,3,0.4202,2,3,0,0,0,1
A5-carousel,searound,closed,74,1,0,0.4376,0.4514,0,0,3,2,1.3176,4,5,1,0,1,1
A5-carousel,searound,closed,75,2,0,9.0019,2.5924,0,0,1,0,11.7488,1,2,0,1,0,1
A5-carousel,searound,closed,76,3,0,1.6295,1.1027,0,0,3,3,0.2317,4,5,1,0,0,0
A5-carousel,searound,closed,77,2,0,0.5851,3.6229,1,0,2,2,1.0235,4,4,1,0,0,0
A5-carousel,searound,closed,78,2,0,0.772,0.0862,0,0,11,2,1.2,1,2,0,0,0,1
A5-carousel,searound,closed,79,3,0,1.7206,0.3782,0,0,3,2,0.8911,5,5,1,0,0,0
A5-carousel,searound,closed,80,1,0,0.7176,2.0929,0,0,4,1,2.2719,2,3,0,0,0,0
A5-carousel,searound,closed,81,4,0,1.762,0.006,0,0,4,0,5.046,2,2,0,0,0,0
A5-carousel,searound,closed,82,0,1,0.7916,0.4071,0,0,3,0,5.2004,0,1,0,0,0,1
A5-carousel,searound,closed,83,2,0,6.4966,1.0255,0,0,1,1,2.3647,1,2,0,0,0,1
A5-carousel,searound,closed,84,3,0,1.7379,2.4576,0,0,2,3,0.6252,6,5,1,0,0,0
A5-carousel,searound,closed,85,1,0,1.688,0.7038,0,0,3,2,1.1928,2,3,0,0,0,1
A5-carousel,searound,closed,86,3,0,1.5672,3.1781,0,0,2,2,1.5378,2,3,0,0,0,1
A5-carousel,searound,closed,87,1,0,1.8401,2.9539,0,0,2,1,2.2236,2,3,0,0,0,1
A5-carousel,searound,closed,88,1,0,1.7111,4.2014,0,0,2,2,2.0412,2,3,0,0,0,1
A5-carousel,searound,closed,89,0,1,1.6589,4.6947,0,0,2,4,0.7135,2,3,0,0,0,1
A5-carousel,searound,closed,90,1,0,1.6725,0.6743,0,0,3,2,1.7727,2,3,0,0,0,0
A5-carousel,searound,closed,91,2,0,2.2285,0.5501,0,0,3,10,0.3281,3,4,1,0,0,0
A5-carousel,searound,closed,92,3,0,0.5539,0.3334,0,0,7,5,0.1522,5,6,1,0,0,0
A5-carousel,searound,closed,93,0,1,0.3891,1.347,0,0,4,1,1.808,0,1,0,0,0,1
A5-carousel,searound,closed,94,3,0,0.4004,0.6363,0,0,9,2,2.153,3,4,1,0,0,0
A5-carousel,searound,closed,95,1,0,2.7598,0.1053,0,0,3,1,1.8045,3,3,0,0,0,1
A5-carousel,searound,closed,96,3,0,2.6089,0.8781,0,0,2,6,1.9868,1,2,0,0,0,1
A5-carousel,searound,closed,97,2,0,1.0743,0.4758,0,0,3,2,1.0708,2,3,0,0,0,1
A5-carousel,searound,closed,98,2,0,1.3287,9.4903,0,0,2,1,1.7669,2,3,0,0,0,1
A5-carousel,searound,closed,99,2,0,1.5006,2.7596,0,0,2,3,1.8823,3,4,1,0,0,0
A5-carousel,searound,closed,100,1,0,1.8921,1.246,0,0,2,1,2.0657,1,2,0,0,0,0
A5-carousel,dirt-oval,closed,1,4,0,1.0471,1.1992,0,0,3,0,3.0119,3,3,0,0,0,0
A5-carousel,dirt-oval,closed,2,1,0,1.9287,0.1223,0,0,4,3,1.1952,3,4,1,0,0,0
A5-carousel,dirt-oval,closed,3,2,0,1.807,1.3251,0,0,2,2,0.674,7,6,1,0,0,0
A5-carousel,dirt-oval,closed,4,1,0,1.0481,0.8848,0,0,4,0,3.1748,3,2,0,0,0,0
A5-carousel,dirt-oval,closed,5,1,0,3.3075,0.6806,0,0,1,5,1.6453,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,6,2,0,0.2841,0.7196,0,0,4,1,2.4271,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,7,3,0,1.8663,0.8119,0,0,3,1,1.1974,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,8,2,0,2.7175,1.2,0,0,2,2,1.1373,4,4,1,0,0,1
A5-carousel,dirt-oval,closed,9,5,0,0.8118,0.0361,0,0,20,17,0.2267,12,6,1,0,0,0
A5-carousel,dirt-oval,closed,10,2,0,1.0535,1.6301,0,0,3,2,1.0273,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,11,2,0,0.9061,1.7003,0,0,3,2,1.478,3,3,1,0,0,1
A5-carousel,dirt-oval,closed,12,1,0,2.9383,2.0553,0,0,2,2,1.4144,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,13,3,0,0.891,0.5614,0,0,5,12,0.1236,4,5,0,0,0,0
A5-carousel,dirt-oval,closed,14,5,0,0.8499,6.3685,0,0,2,2,2.3374,5,5,1,0,0,0
A5-carousel,dirt-oval,closed,15,1,0,1.1382,0.2295,0,0,5,3,1.2773,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,16,0,1,0.8204,0.187,0,0,5,3,1.4396,3,4,1,0,0,1
A5-carousel,dirt-oval,closed,17,2,0,1.2248,0.3512,0,0,4,6,1.9279,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,18,1,0,3.9657,1.6982,0,0,1,3,1.7125,3,3,1,0,0,1
A5-carousel,dirt-oval,closed,19,3,0,1.8013,3.3184,0,0,2,3,0.3854,3,4,1,0,0,0
A5-carousel,dirt-oval,closed,20,3,0,1.1939,0.1221,0,0,4,1,1.0319,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,21,2,0,2.9929,3.8583,0,0,2,1,1.3091,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,22,5,0,5.2525,0.0049,0,0,1,2,0.5589,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,23,1,0,2.6564,1.196,0,0,2,2,0.9671,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,24,1,0,1.2194,1.8271,0,0,2,3,1.3048,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,25,2,0,2.7688,1.3757,0,0,2,3,0.134,0,1,0,0,0,1
A5-carousel,dirt-oval,closed,26,2,0,0.0724,0.1307,0,0,9,6,0.7125,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,27,3,0,3.916,0.8431,0,0,1,1,1.1994,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,28,1,0,3.1866,0.5479,0,0,1,3,0.2461,3,4,1,0,0,0
A5-carousel,dirt-oval,closed,29,0,1,2.6768,1.5404,0,0,2,2,1.446,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,30,0,1,7.1517,1.4567,0,0,1,1,2.3337,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,31,2,0,4.0058,1.4994,0,0,1,11,0.0957,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,32,1,0,2.2654,1.2982,0,0,2,1,1.189,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,33,1,0,0.9993,1.1891,0,0,3,1,2.3409,3,4,0,0,0,0
A5-carousel,dirt-oval,closed,34,3,0,0.5355,0.5975,0,0,5,1,1.1057,3,4,0,0,0,0
A5-carousel,dirt-oval,closed,35,0,1,0.9423,4.8401,0,0,2,0,4.8567,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,36,0,1,7.6598,1.9396,0,0,1,1,2.6974,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,37,3,0,2.5753,0.255,0,0,3,3,0.6269,3,4,1,0,0,0
A5-carousel,dirt-oval,closed,38,0,1,1.361,0.9393,0,0,3,1,0.6243,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,39,3,0,0.4073,0.3526,0,0,4,2,1.3777,4,4,1,0,1,0
A5-carousel,dirt-oval,closed,40,1,0,0.2571,0.262,0,0,7,4,1.503,10,5,1,0,0,0
A5-carousel,dirt-oval,closed,41,1,0,1.4702,0.6548,0,0,3,2,1.5083,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,42,0,1,1.4994,0.082,0,0,4,5,1.3677,4,5,1,0,0,1
A5-carousel,dirt-oval,closed,43,1,0,1.0557,0.5024,0,0,4,2,1.2016,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,44,1,0,3.5993,1.5,0,0,1,3,1.017,3,3,1,0,0,0
A5-carousel,dirt-oval,closed,45,4,0,0.0525,0.3333,0,0,10,8,0.0625,5,3,1,0,0,0
A5-carousel,dirt-oval,closed,46,1,0,2.2247,0.3151,0,0,3,0,3.0344,1,2,0,1,0,1
A5-carousel,dirt-oval,closed,47,3,0,0.1801,1.0546,0,0,4,1,1.8467,4,5,0,0,0,0
A5-carousel,dirt-oval,closed,48,1,0,1.2596,0.2551,0,0,5,2,0.8573,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,49,4,0,1.244,1.0921,0,0,3,1,2.9994,3,3,0,0,0,0
A5-carousel,dirt-oval,closed,50,0,1,0.5536,8.3263,1,1,2,0,7.3352,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,51,2,0,0.4111,2.1119,1,0,3,0,3.7558,3,4,1,0,0,0
A5-carousel,dirt-oval,closed,52,1,0,3.5524,0.217,0,0,1,3,0.5318,3,3,1,0,0,0
A5-carousel,dirt-oval,closed,53,2,0,2.5357,1.2006,0,0,2,3,0.0008,8,4,1,0,0,0
A5-carousel,dirt-oval,closed,54,0,1,3.2311,0.6667,0,0,1,3,1.0021,6,4,1,0,0,1
A5-carousel,dirt-oval,closed,55,2,0,1.5296,3.482,0,0,2,3,1.454,4,5,1,0,0,1
A5-carousel,dirt-oval,closed,56,1,0,2.3889,1.6367,0,0,2,6,1.9772,7,4,1,0,0,1
A5-carousel,dirt-oval,closed,57,2,0,1.9982,0.4502,0,0,3,1,1.2188,5,4,1,0,0,0
A5-carousel,dirt-oval,closed,58,4,0,1.2019,2.7096,0,0,2,2,0.4222,3,4,1,0,0,1
A5-carousel,dirt-oval,closed,59,3,0,1.8003,0.3895,0,0,4,1,1.189,3,3,1,0,0,0
A5-carousel,dirt-oval,closed,60,1,0,0.9933,0.1519,0,0,5,5,0.5957,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,61,3,0,3.2531,0.2168,0,0,1,1,1.1936,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,62,3,0,1.5015,1.674,0,0,2,2,0.3119,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,63,2,0,2.1927,1.785,0,0,2,3,0.9243,3,3,1,0,0,0
A5-carousel,dirt-oval,closed,64,1,0,4.6196,1.1367,0,0,1,1,1.9793,4,4,1,0,0,1
A5-carousel,dirt-oval,closed,65,3,0,0.2184,0.7791,0,0,3,3,1.5164,1,2,0,0,0,0
A5-carousel,dirt-oval,closed,66,2,0,1.7562,0.3988,0,0,3,1,1.5008,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,67,2,0,4.8463,1.9948,0,0,1,2,0.205,4,3,0,0,0,0
A5-carousel,dirt-oval,closed,68,1,0,1.3619,0.9067,0,0,3,2,0.0758,5,3,0,0,0,0
A5-carousel,dirt-oval,closed,69,2,0,5.5187,0.4178,0,0,1,2,0.5665,3,3,1,0,0,1
A5-carousel,dirt-oval,closed,70,1,0,4.5777,1.6152,0,0,1,2,1.6399,3,4,0,0,0,0
A5-carousel,dirt-oval,closed,71,2,0,1.7382,5.0346,0,0,2,2,1.2925,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,72,3,0,1.1996,1.552,0,0,3,1,1.1258,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,73,1,0,0.5076,2.5953,1,0,2,2,1.3032,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,74,1,0,1.5016,2.014,0,0,2,2,0.6895,4,4,1,0,0,1
A5-carousel,dirt-oval,closed,75,1,0,1.2039,1.3606,0,0,3,4,1.3995,4,3,1,0,0,0
A5-carousel,dirt-oval,closed,76,1,0,6.2698,0.0393,0,0,1,3,0.3559,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,77,3,0,1.3417,2.6457,0,0,2,2,1.4966,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,78,1,0,7.0304,0.3337,0,0,1,1,2.1711,3,4,1,0,0,1
A5-carousel,dirt-oval,closed,79,1,0,1.8295,1.4479,0,0,2,1,0.6301,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,80,1,0,1.1438,1.4992,0,0,4,1,2.2436,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,81,2,0,3.3723,2.4067,0,0,1,1,2.7131,5,5,0,0,0,1
A5-carousel,dirt-oval,closed,82,1,0,0.0175,1.1044,0,0,3,0,3.9059,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,83,1,0,1.7939,0.8935,0,0,3,0,4.0943,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,84,2,0,0.8756,0.3232,0,0,3,0,4.1823,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,85,2,0,1.1047,0.4884,0,0,4,3,1.5045,4,4,1,0,0,0
A5-carousel,dirt-oval,closed,86,1,0,5.5623,1.0954,0,0,1,1,1.8496,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,87,1,0,1.9398,2.0617,0,0,2,0,4.123,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,88,2,0,1.9436,0.1758,0,0,5,3,1.201,4,4,1,0,0,0
A5-carousel,dirt-oval,closed,89,1,0,5.1658,2.238,0,0,1,1,1.8977,3,4,0,0,0,1
A5-carousel,dirt-oval,closed,90,4,0,0.388,1.1251,0,0,7,3,0.0443,7,4,1,0,0,1
A5-carousel,dirt-oval,closed,91,1,0,3.1489,0.6623,0,0,1,1,2.7698,2,2,0,0,0,0
A5-carousel,dirt-oval,closed,92,2,0,1.1613,0.7446,0,0,4,5,0.0928,2,3,0,0,0,0
A5-carousel,dirt-oval,closed,93,1,0,3.347,1.2176,0,0,1,0,3.7501,2,3,0,1,0,1
A5-carousel,dirt-oval,closed,94,0,1,0.784,2.7451,0,0,2,0,3.347,2,3,0,0,0,1
A5-carousel,dirt-oval,closed,95,2,0,1.4995,1.8378,0,0,2,2,1.3633,4,5,1,0,0,0
A5-carousel,dirt-oval,closed,96,1,0,1.1989,4.7437,0,0,2,1,2.971,1,2,0,0,0,1
A5-carousel,dirt-oval,closed,97,2,0,0.6309,0.3734,0,0,4,1,2.7099,4,4,1,0,0,0
A5-carousel,dirt-oval,closed,98,2,0,1.2617,3.428,0,0,2,1,1.1955,4,4,1,0,0,0
A5-carousel,dirt-oval,closed,99,5,0,0.2857,0.0751,0,0,5,1,1.8098,3,4,1,0,0,0
A5-carousel,dirt-oval,closed,100,1,0,1.1525,1.9059,0,0,2,2,1.7843,2,3,0,0,0,1
