arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A3-CAR-GR,searound,22,0,0,1,1,,2,0,1,0.0415,0.9819,4,4,0.347,0.9151,26.832
A3-CAR-GR,searound,23,0,0,0,0,lead-in-too-steep,0,0,,,0.6726,3,2,0.8218,0.4875,10.592
A3-CAR-GR,searound,24,0,0,1,1,,2,1,1,0.3033,2.3417,4,3,0.678,0.7395,13.968
A3-CAR-GR,searound,25,1,0,0,1,,2,1,1,0.1397,3.0291,2,1,0.5364,0.6068,21.616
A3-CAR-GR,searound,26,0,0,1,0,lead-in-too-steep,0,0,,,3.1534,4,3,0.3207,0.9379,31.616
A3-CAR-GR,searound,27,0,0,0,1,,2,1,1,0.3599,7.5103,2,1,0.7688,0.331,10.592
A3-CAR-GR,searound,28,0,0,0,0,lead-in-too-steep,0,0,,,3.8453,3,2,0.6289,0.4998,13.36
A3-CAR-GR,searound,29,0,0,0,1,,2,0,1,0.0976,3.8234,3,2,0.5755,0.8728,26.992
A3-CAR-GR,searound,30,1,0,0,0,lead-in-too-steep,0,0,,,2.8655,2,1,0.6713,0.4635,13.856
A3-CAR-GR,searound,31,0,0,0,0,lead-in-too-steep,0,0,,,2.2365,1,0,1,0.3122,5.84
A3-CAR-GR,searound,32,0,0,0,0,lead-in-too-steep,0,0,,,2.8612,3,2,0.6358,0.8183,22.8
A3-CAR-GR,searound,33,0,0,1,0,lead-in-too-steep,0,0,,,3.3688,4,3,0.4644,0.8265,28.8
