arm,track,seed,runaway,parade,contest,cast,reason,authored,completed,tearAt,sat,span13,distinctLeaders,leadChangeCount,maxLeadHoldShare,frontContestFraction,p1LongestMultiSec
A4-CAR-GR-RB,luger-hill,19,0,0,0,1,,2,0,1,0.1108,1.4013,3,2,0.5955,1,19.248
A4-CAR-GR-RB,luger-hill,20,0,0,0,0,lead-in-too-steep,0,0,,,4.0086,3,2,0.5171,0.6375,13.376
A4-CAR-GR-RB,luger-hill,21,0,0,1,0,lead-in-too-steep,0,0,,,0.4006,4,6,0.432,1,21.168
A4-CAR-GR-RB,luger-hill,22,0,0,0,1,,2,1,1,0.0726,1.3322,2,1,0.9718,1,20.416
A4-CAR-GR-RB,luger-hill,23,0,0,1,1,,2,1,2,0.2789,1.2375,5,4,0.5049,1,21.248
A4-CAR-GR-RB,luger-hill,24,0,0,0,1,,2,0,1,0.2975,4.4633,2,1,0.7299,0.1468,2.992
A4-CAR-GR-RB,luger-hill,25,1,0,0,0,lead-in-too-steep,0,0,,,5.3117,3,2,0.5827,0.5318,10.832
A4-CAR-GR-RB,luger-hill,26,1,0,0,0,lead-in-too-steep,0,0,,,5.7057,3,2,0.761,0.3789,7.392
A4-CAR-GR-RB,luger-hill,27,0,0,1,0,lead-in-too-steep,0,0,,,1.7154,4,4,0.4643,1,21.696
A4-CAR-GR-RB,luger-hill,28,0,0,1,0,lead-in-too-steep,0,0,,,0.9652,5,6,0.4435,1,20.656
A4-CAR-GR-RB,luger-hill,29,1,0,0,1,,2,1,2,0.2908,2.7891,2,1,0.9323,0.3434,6.224
A4-CAR-GR-RB,luger-hill,30,0,0,1,1,,2,0,1,0.1904,1.2729,5,4,0.419,1,21.216
A4-CAR-GR-RB,luger-hill,31,0,0,0,0,lead-in-too-steep,0,0,,,2.8696,3,2,0.5521,1,21.024
A4-CAR-GR-RB,luger-hill,32,0,0,1,1,,2,1,1,0.2858,1.5493,4,6,0.4849,1,20.608
A4-CAR-GR-RB,luger-hill,33,1,0,0,0,lead-in-too-steep,0,0,,,5.0962,3,2,0.7898,0.4021,8.4
A4-CAR-GR-RB,luger-hill,34,0,0,0,1,,2,0,1,0.0064,5.2696,2,1,0.8316,0.5758,10.928
A4-CAR-GR-RB,luger-hill,35,0,0,1,1,,2,1,2,0.0759,1.8046,4,3,0.6531,0.8344,13.728
A4-CAR-GR-RB,luger-hill,36,0,0,0,1,,2,1,2,0.2965,2.0361,3,2,0.8849,0.5476,9.2
A4-CAR-GR-RB,luger-hill,37,1,0,0,0,lead-in-too-steep,0,0,,,6.646,3,2,0.538,0.5586,5.728
A4-CAR-GR-RB,luger-hill,38,0,0,0,1,,2,1,1,0.1127,2.157,3,2,0.5859,1,18.608
