arm,track,type,seed,finaleLeadChanges,finaleDistinctLeaders,deadFinale,gapP1P2,gapP2P3,leaderToMedianLen,frontGroupAtLine,duoEscape,within3At090,bandReach,runaway,parade
PROD-G15,dirt-oval,closed,90,3,4,0,1.9122,0.4264,5.1871,6,0,5,0.783,0,0
PROD-G15,dirt-oval,closed,91,2,3,0,1.4049,1.1651,15.9344,4,0,3,0.783,0,0
PROD-G15,dirt-oval,closed,92,2,3,0,1.1613,0.7446,11.0017,4,0,5,0.783,0,0
PROD-G15,dirt-oval,closed,93,1,2,0,3.347,1.2176,11.3144,1,0,0,0.783,1,0
PROD-G15,dirt-oval,closed,94,2,3,0,0.602,0.6541,13.4724,4,0,4,0.783,0,0
PROD-G15,dirt-oval,closed,95,2,3,0,1.4995,1.8378,16.7111,2,0,2,0.783,0,0
PROD-G15,dirt-oval,closed,96,0,1,1,4.6278,2.2064,15.7657,1,0,1,0.783,0,0
PROD-G15,dirt-oval,closed,97,1,2,0,1.261,0.2829,9.7061,5,0,3,0.783,0,0
PROD-G15,dirt-oval,closed,98,0,1,1,3.0163,3.9988,12.6113,1,0,1,0.783,0,0
PROD-G15,dirt-oval,closed,99,1,2,0,0.2832,3.3532,10.3288,2,1,3,0.783,0,1
PROD-G15,dirt-oval,closed,100,1,2,0,0.9661,1.3063,11.9046,4,0,2,0.783,0,0
OWNERCFG,city-circuit,closed,1,1,2,0,0.9467,0.9172,9.5249,4,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,2,2,3,0,0.5295,1.4773,10.81,6,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,3,3,4,0,1.6357,1.0923,10.5229,3,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,4,3,4,0,1.2138,0.1748,5.0067,12,0,12,0.7468,0,0
OWNERCFG,city-circuit,closed,5,2,3,0,1.9161,0.0784,4.7148,8,0,7,0.7468,0,0
OWNERCFG,city-circuit,closed,6,0,1,1,3.4557,1.2013,13.1777,1,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,7,3,4,0,0.7352,0.6585,9.8666,5,0,7,0.7468,0,0
OWNERCFG,city-circuit,closed,8,1,2,0,0.821,5.4308,8.2652,2,0,0,0.7468,0,0
OWNERCFG,city-circuit,closed,9,0,1,1,0.4953,3.2702,15.8094,2,1,2,0.7468,0,1
OWNERCFG,city-circuit,closed,10,4,5,0,0.327,1.3621,12.9462,8,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,11,0,1,1,1.3963,0.1143,12.0646,4,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,12,5,6,0,1.1781,0.2051,11.4863,7,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,13,1,2,0,0.9091,0.2156,8.6711,7,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,14,2,3,0,2.4801,1.5847,15.7783,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,15,3,4,0,1.3242,1.2002,15.485,4,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,16,5,4,0,0.6006,0.28,5.3626,9,0,8,0.7468,0,0
OWNERCFG,city-circuit,closed,17,3,3,0,0.7277,0.1458,10.0383,3,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,18,1,2,0,1.4666,0.0354,14.7571,3,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,19,5,4,0,1.175,0.2306,7.0737,10,0,12,0.7468,0,0
OWNERCFG,city-circuit,closed,20,2,3,0,0.1578,0.2895,13.3369,6,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,21,2,3,0,0.1501,0.1396,10.6791,10,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,22,2,3,0,3.1336,0.4042,7.2534,1,0,10,0.7468,0,0
OWNERCFG,city-circuit,closed,23,3,4,0,0.3038,1.2245,8.4758,7,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,24,2,3,0,0.4673,0.2946,9.8834,6,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,25,3,4,0,0.5774,0.8432,8.5728,6,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,26,1,2,0,1.2965,0.1976,11.5193,4,0,7,0.7468,0,0
OWNERCFG,city-circuit,closed,27,1,2,0,0.3175,2.4909,14.4956,3,1,2,0.7468,0,0
OWNERCFG,city-circuit,closed,28,2,3,0,5.7556,0.0963,11.8663,1,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,29,1,2,0,2.2814,2.1935,7.2779,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,30,2,3,0,1.959,0.9553,16.8758,5,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,31,0,1,1,0.7857,1.3511,12.0277,4,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,32,1,2,0,1.1654,0.2252,10.683,3,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,33,2,3,0,0.7422,0.7607,5.8241,4,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,34,2,3,0,1.1848,0.7337,13.999,3,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,35,3,3,0,0.4163,1.5368,14.4397,4,1,5,0.7468,0,0
OWNERCFG,city-circuit,closed,36,2,3,0,1.4895,1.0826,13.4818,3,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,37,1,2,0,3.6654,0.3556,14.1778,1,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,38,2,3,0,0.0028,0.5363,9.3311,10,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,39,3,4,0,0.4646,1.3964,8.9772,10,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,40,1,2,0,0.4016,1.7708,17.3257,5,1,6,0.7468,0,0
OWNERCFG,city-circuit,closed,41,5,6,0,2.9365,1.1537,13.2983,2,0,9,0.7468,0,0
OWNERCFG,city-circuit,closed,42,0,1,1,2.6566,0.8292,13.3083,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,43,1,2,0,0.1247,1.8806,14.1661,3,1,1,0.7468,0,0
OWNERCFG,city-circuit,closed,44,2,3,0,0.8117,0.3541,5.7958,12,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,45,1,2,0,2.3486,1.1949,14.6989,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,46,2,3,0,0.9155,0.8874,12.5584,3,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,47,0,1,1,2.0089,0.3129,11.8303,3,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,48,0,1,1,2.3123,0.325,11.7779,3,0,0,0.7468,1,0
OWNERCFG,city-circuit,closed,49,2,3,0,0.8014,1.3295,12.1073,3,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,50,3,4,0,0.5441,1.1227,6.9932,8,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,51,2,3,0,1.0834,0.3758,12.5485,5,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,52,0,1,1,1.0373,0.2504,5.7521,10,0,6,0.7468,0,0
OWNERCFG,city-circuit,closed,53,0,1,1,4.933,0.1546,15.0235,1,0,8,0.7468,0,0
OWNERCFG,city-circuit,closed,54,1,2,0,1.2005,1.5483,12.0101,3,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,55,2,3,0,2.8602,1.0064,13.7886,2,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,56,2,3,0,0.8982,0.2854,6.8682,5,0,0,0.7468,0,0
OWNERCFG,city-circuit,closed,57,1,2,0,0.8463,0.3449,15.4228,4,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,58,2,3,0,1.9364,2.1862,11.1596,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,59,2,3,0,0.2159,0.8775,12.8622,7,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,60,2,3,0,0.3008,0.3322,2.2851,21,0,16,0.7468,0,0
OWNERCFG,city-circuit,closed,61,2,3,0,1.6743,1.3639,7.6193,2,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,62,2,3,0,0.7224,1.8183,10.3329,3,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,63,3,4,0,2.9342,1.5782,8.8389,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,64,1,2,0,3.3511,0.2767,13.4322,1,0,8,0.7468,0,0
OWNERCFG,city-circuit,closed,65,1,2,0,0.999,0.3486,8.4131,6,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,66,0,1,1,0.2227,0.6411,10.0376,3,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,67,1,2,0,1.4999,1.7093,13.279,2,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,68,2,3,0,2.2689,1.5694,12.7065,2,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,69,2,3,0,0.9462,0.5765,15.0631,5,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,70,1,2,0,1.2452,0.0375,6.486,12,0,7,0.7468,0,0
OWNERCFG,city-circuit,closed,71,0,1,1,3.5903,0.2147,14.4834,1,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,72,1,2,0,2.4514,0.6583,10.4854,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,73,4,5,0,0.109,0.2304,13.1764,7,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,74,0,1,1,1.4421,0.2832,10.6271,4,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,75,2,3,0,1.3934,1.4713,8.253,3,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,76,2,3,0,0.5617,1.206,6.2947,9,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,77,0,1,1,1.4711,0.0417,8.3053,7,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,78,2,3,0,1.5008,3.3661,8.202,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,79,2,3,0,1.0367,0.2525,12.5946,4,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,80,1,2,0,0.7237,0.7032,14.4331,6,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,81,0,1,1,1.0463,0.2792,9.0447,10,0,8,0.7468,0,0
OWNERCFG,city-circuit,closed,82,3,4,0,0.1324,2.1005,11.1515,4,1,7,0.7468,0,0
OWNERCFG,city-circuit,closed,83,3,4,0,1.861,0.2038,16.2569,4,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,84,1,2,0,2.6009,0.2024,9.1952,3,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,85,2,3,0,0.4334,1.5579,13.3513,4,1,2,0.7468,0,0
OWNERCFG,city-circuit,closed,86,2,3,0,0.5774,0.4789,11.7473,8,0,3,0.7468,0,0
OWNERCFG,city-circuit,closed,87,1,2,0,0.6631,0.1586,6.2004,3,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,88,0,1,1,0.7033,0.3468,7.3451,7,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,89,1,2,0,0.0817,0.7516,8.6234,3,0,0,0.7468,0,0
OWNERCFG,city-circuit,closed,90,3,4,0,0.6657,0.5604,11.6768,5,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,91,2,3,0,3.6524,0.4604,10.5898,1,0,5,0.7468,0,0
OWNERCFG,city-circuit,closed,92,1,2,0,0.9677,0.956,10.9079,6,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,93,1,2,0,1.6752,3.6868,9.8233,2,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,94,3,4,0,1.078,0.0566,6.5142,7,0,4,0.7468,0,0
OWNERCFG,city-circuit,closed,95,1,2,0,0.9579,2.1066,11.2124,2,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,96,2,3,0,0.1138,0.3613,6.0214,9,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,97,1,2,0,1.0747,0.5406,9.6102,4,0,1,0.7468,0,0
OWNERCFG,city-circuit,closed,98,3,4,0,0.4199,0.8524,10.0701,3,0,2,0.7468,0,0
OWNERCFG,city-circuit,closed,99,4,3,0,0.5702,0.433,15.255,4,0,6,0.7468,0,0
OWNERCFG,city-circuit,closed,100,1,2,0,1.4855,0.4165,5.7565,9,0,10,0.7468,0,0
OWNERCFG,searound,closed,1,2,3,0,1.1945,2.0474,12.7803,2,0,0,0.7295,1,0
OWNERCFG,searound,closed,2,4,5,0,2.1284,0.5322,11.9549,3,0,8,0.7295,0,0
OWNERCFG,searound,closed,3,2,3,0,1.191,0.3255,16.7917,3,0,1,0.7295,0,0
OWNERCFG,searound,closed,4,2,3,0,0.4609,3.3112,14.9737,2,1,1,0.7295,0,1
OWNERCFG,searound,closed,5,1,2,0,2.3698,1.2276,8.2852,2,0,12,0.7295,0,0
OWNERCFG,searound,closed,6,0,1,1,5.5946,1.1474,8.3927,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,7,1,2,0,0.1999,0.7885,12.5608,6,0,2,0.7295,0,0
OWNERCFG,searound,closed,8,0,1,1,1.1569,2.6634,12.6684,2,0,1,0.7295,0,0
OWNERCFG,searound,closed,9,2,3,0,1.0301,0.86,8.6064,8,0,6,0.7295,0,0
OWNERCFG,searound,closed,10,3,4,0,0.8397,0.7901,13.5609,6,0,4,0.7295,0,0
OWNERCFG,searound,closed,11,0,1,1,1.9976,4.0065,13.7852,2,0,1,0.7295,0,0
OWNERCFG,searound,closed,12,1,2,0,5.5647,2.7501,15.3667,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,13,2,3,0,1.5474,0.0064,6.9335,3,0,2,0.7295,0,0
OWNERCFG,searound,closed,14,2,3,0,7.5956,0.7561,11.2427,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,15,0,1,1,1.1981,1.1179,9.9656,4,0,2,0.7295,0,0
OWNERCFG,searound,closed,16,1,2,0,1.5498,0.5984,9.0847,4,0,5,0.7295,0,0
OWNERCFG,searound,closed,17,0,1,1,1.1879,0.3689,6.8838,6,0,1,0.7295,0,0
OWNERCFG,searound,closed,18,2,3,0,7.4112,1.5093,15.0865,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,19,0,1,1,0.1666,4.6554,9.0705,2,1,0,0.7295,0,1
OWNERCFG,searound,closed,20,0,1,1,2.3139,0.4047,10.404,3,0,0,0.7295,1,0
OWNERCFG,searound,closed,21,1,2,0,0.2019,5.0287,16.0421,2,1,1,0.7295,0,1
OWNERCFG,searound,closed,22,3,4,0,1.4022,0.1833,6.9292,12,0,9,0.7295,0,0
OWNERCFG,searound,closed,23,2,3,0,0.6537,1.371,11.1661,3,0,0,0.7295,0,0
OWNERCFG,searound,closed,24,1,2,0,1.504,2.7316,12.4818,2,0,6,0.7295,0,0
OWNERCFG,searound,closed,25,3,3,0,2.2972,0.364,9.3393,3,0,5,0.7295,0,0
OWNERCFG,searound,closed,26,1,2,0,2.6243,0.157,11.4604,3,0,7,0.7295,0,0
OWNERCFG,searound,closed,27,2,3,0,1.1588,0.4635,10.427,5,0,0,0.7295,1,0
OWNERCFG,searound,closed,28,0,1,1,5.3213,0.4892,11.9013,1,0,2,0.7295,0,0
OWNERCFG,searound,closed,29,4,5,0,2.3471,0.1876,13.8098,3,0,2,0.7295,0,0
OWNERCFG,searound,closed,30,3,4,0,0.3625,0.8346,12.9337,3,0,2,0.7295,0,0
OWNERCFG,searound,closed,31,3,4,0,5.7453,0.0617,10.746,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,32,0,1,1,1.1265,2.235,11.0384,2,0,2,0.7295,0,0
OWNERCFG,searound,closed,33,1,2,0,2.8304,1.7907,13.078,2,0,1,0.7295,0,0
OWNERCFG,searound,closed,34,0,1,1,2.2551,1.533,11.6477,2,0,2,0.7295,0,0
OWNERCFG,searound,closed,35,1,2,0,0.102,1.1529,15.9512,6,0,3,0.7295,0,0
OWNERCFG,searound,closed,36,2,3,0,3.3247,0.2808,13.7211,1,0,3,0.7295,0,0
OWNERCFG,searound,closed,37,3,4,0,5.0555,0.2061,13.7362,1,0,3,0.7295,0,0
OWNERCFG,searound,closed,38,1,2,0,2.8076,4.0151,17.8356,2,0,1,0.7295,0,0
OWNERCFG,searound,closed,39,4,5,0,1.0501,0.4626,13.611,4,0,0,0.7295,0,0
OWNERCFG,searound,closed,40,4,5,0,0.8682,0.6788,12.2212,3,0,0,0.7295,0,0
OWNERCFG,searound,closed,41,0,1,1,1.9997,2.0579,15.7411,2,0,2,0.7295,0,0
OWNERCFG,searound,closed,42,1,2,0,4.5765,2.0657,10.8655,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,43,1,2,0,2.0303,1.9653,12.8953,2,0,1,0.7295,0,0
OWNERCFG,searound,closed,44,1,2,0,5.2687,1.8678,12.9964,1,0,3,0.7295,0,0
OWNERCFG,searound,closed,45,0,1,1,0.9388,1.0877,16.7693,3,0,4,0.7295,0,0
OWNERCFG,searound,closed,46,1,2,0,2.676,1.7869,10.6566,2,0,2,0.7295,0,0
OWNERCFG,searound,closed,47,1,2,0,2.1665,2.0109,12.5915,2,0,1,0.7295,0,0
OWNERCFG,searound,closed,48,0,1,1,3.3032,0.8318,12.3039,1,0,4,0.7295,0,0
OWNERCFG,searound,closed,49,6,4,0,0.1216,0.4486,7.7478,11,0,8,0.7295,0,0
OWNERCFG,searound,closed,50,2,3,0,0.7649,1.0646,7.7067,11,0,1,0.7295,0,0
OWNERCFG,searound,closed,51,2,3,0,0.8493,1.1721,18.8257,3,0,3,0.7295,0,0
OWNERCFG,searound,closed,52,5,4,0,1.8476,0.418,6.6389,3,0,4,0.7295,0,0
OWNERCFG,searound,closed,53,1,2,0,1.1908,5.6137,15.9723,2,0,0,0.7295,1,0
OWNERCFG,searound,closed,54,0,1,1,1.7719,1.3868,10.1413,2,0,4,0.7295,0,0
OWNERCFG,searound,closed,55,3,4,0,1.8395,1.1271,7.4505,3,0,3,0.7295,0,0
OWNERCFG,searound,closed,56,0,1,1,0.4176,1.1968,9.4463,5,0,0,0.7295,0,0
OWNERCFG,searound,closed,57,2,3,0,0.3323,0.4693,11.3724,5,0,4,0.7295,0,0
OWNERCFG,searound,closed,58,1,2,0,4.7568,0.5458,13.8647,1,0,2,0.7295,0,0
OWNERCFG,searound,closed,59,2,3,0,1.1973,1.2999,12.691,3,0,2,0.7295,0,0
OWNERCFG,searound,closed,60,1,2,0,8.1245,0.5525,13.7943,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,61,2,3,0,7.2119,1.2002,16.5674,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,62,2,3,0,0.6474,0.873,8.8262,6,0,6,0.7295,0,0
OWNERCFG,searound,closed,63,1,2,0,2.3423,0.6707,9.462,2,0,2,0.7295,0,0
OWNERCFG,searound,closed,64,0,1,1,7.9709,0.0555,14.5276,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,65,2,3,0,4.2741,1.0087,9.8921,1,0,5,0.7295,0,0
OWNERCFG,searound,closed,66,0,1,1,1.5144,0.0421,10.9949,3,0,1,0.7295,0,0
OWNERCFG,searound,closed,67,2,3,0,1.5351,1.5519,14.3965,2,0,2,0.7295,0,0
OWNERCFG,searound,closed,68,0,1,1,5.3108,1.4882,18.0636,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,69,2,3,0,0.7212,0.3667,13.41,4,0,0,0.7295,0,0
OWNERCFG,searound,closed,70,2,3,0,1.755,0.3805,5.3246,10,0,4,0.7295,0,0
OWNERCFG,searound,closed,71,1,2,0,0.8077,1.6857,15.9716,3,0,0,0.7295,0,0
OWNERCFG,searound,closed,72,4,5,0,0.5882,1.7979,7.423,6,0,8,0.7295,0,0
OWNERCFG,searound,closed,73,1,2,0,0.0668,1.3563,10.8709,6,0,0,0.7295,0,0
OWNERCFG,searound,closed,74,1,2,0,2.8768,0.2344,6.0201,2,0,9,0.7295,0,0
OWNERCFG,searound,closed,75,1,2,0,1.1945,2.8453,7.2791,2,0,0,0.7295,1,0
OWNERCFG,searound,closed,76,2,3,0,1.4055,0.1101,11.6546,7,0,4,0.7295,0,0
OWNERCFG,searound,closed,77,1,2,0,0.0201,0.2892,8.725,3,0,2,0.7295,0,1
OWNERCFG,searound,closed,78,2,3,0,1.7443,0.0833,7.8445,8,0,5,0.7295,0,0
OWNERCFG,searound,closed,79,3,4,0,1.1926,0.0988,13.4134,7,0,3,0.7295,0,0
OWNERCFG,searound,closed,80,1,2,0,3.0342,1.9603,12.548,1,0,0,0.7295,1,0
OWNERCFG,searound,closed,81,1,2,0,3.4377,1.7021,15.3002,1,0,1,0.7295,0,0
OWNERCFG,searound,closed,82,1,2,0,0.3556,0.844,8.971,4,0,1,0.7295,0,0
OWNERCFG,searound,closed,83,1,2,0,1.4589,0.5223,15.8603,4,0,2,0.7295,0,0
OWNERCFG,searound,closed,84,2,3,0,0.0347,1.336,15.088,7,0,2,0.7295,0,0
OWNERCFG,searound,closed,85,3,4,0,4.0511,0.8384,14.5808,1,0,7,0.7295,0,0
OWNERCFG,searound,closed,86,1,2,0,1.1984,2.4473,8.91,2,0,0,0.7295,1,0
OWNERCFG,searound,closed,87,1,2,0,5.488,0.6175,17.5144,1,0,2,0.7295,0,0
OWNERCFG,searound,closed,88,3,4,0,0.0326,4.0147,14.113,2,1,0,0.7295,0,1
OWNERCFG,searound,closed,89,2,3,0,1.8273,0.3083,7.2241,5,0,8,0.7295,0,0
OWNERCFG,searound,closed,90,1,2,0,1.7198,0.6338,9.9076,3,0,6,0.7295,0,0
OWNERCFG,searound,closed,91,4,5,0,0.9279,0.5984,10.6441,8,0,5,0.7295,0,0
OWNERCFG,searound,closed,92,1,2,0,5.4286,0.1059,13.2977,1,0,1,0.7295,0,0
OWNERCFG,searound,closed,93,1,2,0,1.1927,8.2549,15.4823,2,0,0,0.7295,1,0
OWNERCFG,searound,closed,94,2,3,0,0.1522,0.7681,6.3145,8,0,5,0.7295,0,0
OWNERCFG,searound,closed,95,2,3,0,1.9253,2.1058,14.5218,2,0,0,0.7295,0,0
OWNERCFG,searound,closed,96,2,3,0,0.1532,0.7618,10.8897,3,0,0,0.7295,0,0
OWNERCFG,searound,closed,97,5,4,0,0.9598,0.9183,7.3769,7,0,5,0.7295,0,0
OWNERCFG,searound,closed,98,1,2,0,0.9392,1.1869,14.091,3,0,3,0.7295,0,0
OWNERCFG,searound,closed,99,0,1,1,0.2142,0.9148,13.6151,3,0,0,0.7295,0,0
OWNERCFG,searound,closed,100,1,2,0,1.7751,1.4993,9.9716,2,0,0,0.7295,1,0
OWNERCFG,mountainstreet,open,1,0,1,1,1.6065,4.7138,14.1805,2,0,0,0.6962,1,0
OWNERCFG,mountainstreet,open,2,3,4,0,1.3289,0.8733,9.5741,5,0,4,0.6962,0,0
OWNERCFG,mountainstreet,open,3,2,3,0,2.0529,1.2428,16.3229,2,0,3,0.6962,0,0
OWNERCFG,mountainstreet,open,4,0,1,1,0.968,1.1983,14.5477,4,0,9,0.6962,0,0
OWNERCFG,mountainstreet,open,5,5,6,0,1.7149,0.757,7.9064,5,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,6,4,4,0,0.051,0.2822,8.0708,10,0,8,0.6962,0,0
OWNERCFG,mountainstreet,open,7,1,2,0,1.4894,0.1223,10.0807,6,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,8,4,4,0,1.568,0.0086,10.3883,6,0,0,0.6962,0,0
OWNERCFG,mountainstreet,open,9,2,3,0,0.0069,0.3152,14.2337,5,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,10,5,5,0,0.0205,0.966,9.118,3,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,11,3,4,0,2.6791,1.5784,9.5758,2,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,12,4,5,0,0.3925,3.964,13.5505,2,1,1,0.6962,0,1
OWNERCFG,mountainstreet,open,13,2,3,0,0.2356,0.8648,12.4761,3,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,14,2,3,0,1.0883,1.7366,10.7086,3,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,15,2,3,0,0.5829,1.3883,8.297,4,0,5,0.6962,0,0
OWNERCFG,mountainstreet,open,16,3,4,0,2.4347,2.382,9.9967,2,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,17,4,5,0,1.9705,0.1554,11.0249,3,0,4,0.6962,0,0
OWNERCFG,mountainstreet,open,18,1,2,0,1.1594,0.5492,14.3654,4,0,6,0.6962,0,0
OWNERCFG,mountainstreet,open,19,2,3,0,1.3368,0.011,14.2662,5,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,20,3,4,0,0.6846,0.2368,5.6989,10,0,5,0.6962,0,0
OWNERCFG,mountainstreet,open,21,1,2,0,1.3485,2.7017,12.7908,2,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,22,0,1,1,0.8134,1.2622,12.7049,4,0,3,0.6962,0,0
OWNERCFG,mountainstreet,open,23,3,4,0,2.3879,0.5432,10.4838,3,0,3,0.6962,0,0
OWNERCFG,mountainstreet,open,24,3,4,0,0.943,4.4822,11.4874,2,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,25,1,2,0,0.4439,1.3399,12.375,3,0,0,0.6962,0,0
OWNERCFG,mountainstreet,open,26,3,4,0,0.3573,1.2468,14.1913,3,0,0,0.6962,0,0
OWNERCFG,mountainstreet,open,27,2,3,0,1.3715,0.3969,6.9352,9,0,14,0.6962,0,0
OWNERCFG,mountainstreet,open,28,5,6,0,2.0017,0.9518,9.1158,3,0,13,0.6962,0,0
OWNERCFG,mountainstreet,open,29,1,2,0,3.5648,0.3616,13.8665,1,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,30,2,3,0,0.2441,0.5874,14.9864,7,0,4,0.6962,0,0
OWNERCFG,mountainstreet,open,31,3,4,0,1.2674,0.5557,9.4186,3,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,32,4,5,0,1.9161,2.2188,16.3318,2,0,0,0.6962,1,0
OWNERCFG,mountainstreet,open,33,1,2,0,0.5941,0.6942,9.2249,4,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,34,2,3,0,0.25,1.3899,6.506,9,0,7,0.6962,0,0
OWNERCFG,mountainstreet,open,35,0,1,1,1.6292,0.3095,11.0529,4,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,36,3,4,0,1.0157,2.1534,13.0527,2,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,37,2,3,0,0.0975,0.6497,11.1604,4,0,3,0.6962,0,0
OWNERCFG,mountainstreet,open,38,2,3,0,0.4401,1.0706,12.6681,6,0,7,0.6962,0,0
OWNERCFG,mountainstreet,open,39,1,2,0,0.3445,0.878,13.6545,5,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,40,2,3,0,1.3112,0.9658,12.4032,3,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,41,1,2,0,1.391,0.0803,9.3693,3,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,42,3,4,0,0.1921,1.798,10.8736,3,1,4,0.6962,0,0
OWNERCFG,mountainstreet,open,43,0,1,1,3.6064,0.6461,12.0886,1,0,0,0.6962,1,0
OWNERCFG,mountainstreet,open,44,3,4,0,2.9961,0.6791,10.3175,2,0,4,0.6962,0,0
OWNERCFG,mountainstreet,open,45,0,1,1,0.4817,3.5656,12.0997,2,1,2,0.6962,0,1
OWNERCFG,mountainstreet,open,46,1,2,0,0.48,0.2715,11.2095,7,0,1,0.6962,0,0
OWNERCFG,mountainstreet,open,47,0,1,1,2.8447,1.5092,11.0796,2,0,2,0.6962,0,0
OWNERCFG,mountainstreet,open,48,3,4,0,1.6312,1.0528,8.6399,3,0,1,0.6962,0,0
